dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
947,59,pre,3,1784348577.383981,1784348577.588539,1784348577.48626,0.0229580465
948,59,pre,4,1784348577.5887501,1784348577.792764,1784348577.690757,0.0336829734
949,59,pre,5,1784348577.7929668,1784348577.998092,1784348577.8955293,0.02832051
950,59,pre,6,1784348577.998285,1784348578.203423,1784348578.100854,0.0229580465
951,59,pre,7,1784348578.2036512,1784348578.408034,1784348578.3058426,0.0242986624
952,59,post,0,1784348596.97146,1784348597.174714,1784348597.0730872,0.0202768148
953,59,post,1,1784348597.1758049,1784348597.378298,1784348597.2770514,0.0135737355
954,59,post,2,1784348597.378536,1784348597.583037,1784348597.4807863,0.0417266685
955,59,post,3,1784348597.5832682,1784348597.7884889,1784348597.6858785,0.037704821
956,59,post,4,1784348597.7887402,1784348597.991075,1784348597.8899076,0.00284903423
957,59,post,5,1784348597.991301,1784348598.1964731,1784348598.093887,0.0457485161
958,59,post,6,1784348598.196665,1784348598.3995478,1784348598.2981064,0.0444079002
959,59,post,7,1784348598.399782,1784348598.604912,1784348598.502347,0.0350235893
960,60,pre,0,1784348643.7537978,1784348643.963994,1784348643.8588958,1.1182412
961,60,pre,1,1784348643.964609,1784348644.173286,1784348644.0689473,1.14505352
962,60,pre,2,1784348644.173523,1784348644.374604,1784348644.2740636,1.13030674
963,60,pre,3,1784348644.374788,1784348644.575965,1784348644.4753766,1.11690059
964,60,pre,4,1784348644.576129,1784348644.7789922,1784348644.6775606,1.12896613
965,60,pre,5,1784348644.7792242,1784348644.984111,1784348644.8816676,1.11555997
966,60,pre,6,1784348644.984334,1784348645.192652,1784348645.0884929,1.11555997
967,60,pre,7,1784348645.192848,1784348645.396296,1784348645.2945719,1.1262849
968,60,post,0,1784348664.072414,1784348664.274028,1784348664.173221,1.10617566
969,60,post,1,1784348664.275131,1784348664.479309,1784348664.3772202,1.13432859
970,60,post,2,1784348664.479487,1784348664.689344,1784348664.5844154,1.14907537
971,60,post,3,1784348664.6895092,1784348664.896437,1784348664.792973,1.13566921
972,60,post,4,1784348664.896619,1784348665.103796,1784348665.0002074,1.11421935
973,60,post,5,1784348665.104359,1784348665.3145049,1784348665.209432,1.12896613
974,60,post,6,1784348665.314729,1784348665.523259,1784348665.418994,1.12226305
975,60,post,7,1784348665.523444,1784348665.731344,1784348665.627394,1.12092243
976,61,pre,0,1784348675.114181,1784348675.324322,1784348675.2192516,1.11421935
977,61,pre,1,1784348675.324515,1784348675.524749,1784348675.424632,1.14505352
978,61,pre,2,1784348675.52496,1784348675.733193,1784348675.6290765,1.1691846
979,61,pre,3,1784348675.733396,1784348675.943588,1784348675.838492,1.15309721
980,61,pre,4,1784348675.9438431,1784348676.154881,1784348676.0493622,1.16248152
981,61,pre,5,1784348676.155107,1784348676.365265,1784348676.260186,1.13030674
982,61,pre,6,1784348676.365482,1784348676.566431,1784348676.4659567,1.11287874
983,61,pre,7,1784348676.566714,1784348676.774164,1784348676.670439,1.1182412
984,61,post,0,1784348695.4831738,1784348695.691435,1784348695.5873046,1.14639413
985,61,post,1,1784348695.6918778,1784348695.898842,1784348695.79536,1.16114091
986,61,post,2,1784348695.899037,1784348696.107432,1784348696.0032344,1.14907537
987,61,post,3,1784348696.107606,1784348696.3082821,1784348696.207944,1.13164736
988,61,post,4,1784348696.308474,1784348696.5142798,1784348696.411377,1.15041598
989,61,post,5,1784348696.5144892,1784348696.724619,1784348696.619554,1.14505352
990,61,post,6,1784348696.724818,1784348696.9250948,1784348696.8249564,1.15041598
991,61,post,7,1784348696.9254148,1784348697.135582,1784348697.0304985,1.16114091
992,62,pre,0,1784348722.340962,1784348722.5426939,1784348722.4418278,1.66253124
993,62,pre,1,1784348722.543201,1784348722.7512908,1784348722.647246,1.68264048
994,62,pre,2,1784348722.7514722,1784348722.955658,1784348722.8535652,1.69068417
995,62,pre,3,1784348722.955895,1784348723.1573062,1784348723.0566006,1.66253124
996,62,pre,4,1784348723.157486,1784348723.358484,1784348723.257985,1.6678937
997,62,pre,5,1784348723.358746,1784348723.568883,1784348723.4638145,1.66253124
998,62,pre,6,1784348723.569071,1784348723.7724102,1784348723.6707406,1.65582816
999,62,pre,7,1784348723.772702,1784348723.975452,1784348723.8740768,1.63974077
1000,62,post,0,1784348742.679821,1784348742.884539,1784348742.7821798,1.6759374
1001,62,post,1,1784348742.885592,1784348743.091517,1784348742.9885545,1.68934356
1002,62,post,2,1784348743.091746,1784348743.299077,1784348743.1954117,1.642422
1003,62,post,3,1784348743.299274,1784348743.5049129,1784348743.4020934,1.67727801
1004,62,post,4,1784348743.505099,1784348743.7094269,1784348743.607263,1.71883711
1005,62,post,5,1784348743.7096598,1784348743.919797,1784348743.8147283,1.69738725
1006,62,post,6,1784348743.919977,1784348744.1300979,1784348744.0250373,1.65985001
1007,62,post,7,1784348744.130534,1784348744.3407218,1784348744.235628,1.68934356
1008,63,pre,0,1784348753.757558,1784348753.966374,1784348753.8619661,1.68264048
1009,63,pre,1,1784348753.966651,1784348754.17693,1784348754.0717905,1.66521247
1010,63,pre,2,1784348754.177103,1784348754.38724,1784348754.2821715,1.66387185
1011,63,pre,3,1784348754.3874502,1784348754.591823,1784348754.4896367,1.68398109
1012,63,pre,4,1784348754.5919979,1784348754.799511,1784348754.6957545,1.68129986
1013,63,pre,5,1784348754.800045,1784348755.007472,1784348754.9037585,1.68532171
1014,63,pre,6,1784348755.0076742,1784348755.2178838,1784348755.1127791,1.68129986
1015,63,pre,7,1784348755.218124,1784348755.424076,1784348755.3211,1.69470602
1016,63,post,0,1784348774.0829818,1784348774.2931998,1784348774.1880908,1.67057493
1017,63,post,1,1784348774.293639,1784348774.498028,1784348774.3958335,1.63705954
1018,63,post,2,1784348774.498251,1784348774.7003121,1784348774.5992815,1.69068417
1019,63,post,3,1784348774.700491,1784348774.906702,1784348774.8035965,1.67057493
1020,63,post,4,1784348774.906881,1784348775.115733,1784348775.011307,1.67861863
1021,63,post,5,1784348775.11602,1784348775.318632,1784348775.217326,1.66119062
1022,63,post,6,1784348775.3188229,1784348775.520541,1784348775.419682,1.68532171
1023,63,post,7,1784348775.520743,1784348775.730527,1784348775.625635,1.67861863
1024,64,pre,0,1784348825.375343,1784348825.5826209,1784348825.478982,0.376880633
1025,64,pre,1,1784348825.583099,1784348825.790671,1784348825.6868849,0.401011718
1026,64,pre,2,1784348825.79089,1784348825.9981608,1784348825.8945255,0.371518169
1027,64,pre,3,1784348825.998411,1784348826.199896,1784348826.0991535,0.359452627
1028,64,pre,4,1784348826.200098,1784348826.40039,1784348826.3002439,0.375540017
1029,64,pre,5,1784348826.400584,1784348826.60748,1784348826.5040321,0.372858785
1030,64,pre,6,1784348826.6077309,1784348826.8095958,1784348826.7086635,0.402352334
1031,64,pre,7,1784348826.809779,1784348827.012718,1784348826.9112484,0.395649255
1032,64,post,0,1784348845.682852,1784348845.8930109,1784348845.7879314,0.359452627
1033,64,post,1,1784348845.894079,1784348846.099246,1784348845.9966626,0.368836938
1034,64,post,2,1784348846.099421,1784348846.309783,1784348846.204602,0.3487277
1035,64,post,3,1784348846.3101099,1784348846.515348,1784348846.4127288,0.335321541
1036,64,post,4,1784348846.515588,1784348846.7194939,1784348846.6175408,0.398330486
1037,64,post,5,1784348846.7196832,1784348846.929843,1784348846.824763,0.359452627
1038,64,post,6,1784348846.930055,1784348847.1357608,1784348847.032908,0.367496322
1039,64,post,7,1784348847.135969,1784348847.34004,1784348847.2380044,0.362133858
1040,65,pre,0,1784348856.761395,1784348856.9715672,1784348856.866481,0.36481509
1041,65,pre,1,1784348856.971776,1784348857.1778922,1784348857.074834,0.340684005
1042,65,pre,2,1784348857.178102,1784348857.3826041,1784348857.280353,0.350068316
1043,65,pre,3,1784348857.3827891,1784348857.5864131,1784348857.484601,0.363474474
1044,65,pre,4,1784348857.586688,1784348857.794121,1784348857.6904044,0.3487277
1045,65,pre,5,1784348857.794297,1784348858.004479,1784348857.8993878,0.356771395
1046,65,pre,6,1784348858.00467,1784348858.2050638,1784348858.104867,0.3487277
1047,65,pre,7,1784348858.2053068,1784348858.4154382,1784348858.3103724,0.394308639
1048,65,post,0,1784348877.0589519,1784348877.26612,1784348877.162536,0.354090163
1049,65,post,1,1784348877.267184,1784348877.474438,1784348877.370811,0.340684005
1050,65,post,2,1784348877.474617,1784348877.675066,1784348877.5748415,0.356771395
1051,65,post,3,1784348877.675264,1784348877.882748,1784348877.779006,0.338002773
1052,65,post,4,1784348877.882944,1784348878.088567,1784348877.9857554,0.332640309
1053,65,post,5,1784348878.088784,1784348878.299125,1784348878.1939545,0.333980925
1054,65,post,6,1784348878.2993228,1784348878.508547,1784348878.403935,0.344705852
1055,65,post,7,1784348878.508713,1784348878.718868,1784348878.6137905,0.339343389
1056,66,pre,0,1784348990.241961,1784348990.444355,1784348990.343158,0.0913294552
1057,66,pre,1,1784348990.445586,1784348990.655755,1784348990.5506706,0.10607623
1058,66,pre,2,1784348990.6559548,1784348990.8655481,1784348990.7607515,0.075242065
1059,66,pre,3,1784348990.865737,1784348991.069452,1784348990.9675946,0.0618359064
1060,66,pre,4,1784348991.069644,1784348991.270247,1784348991.1699455,0.0926700711
1061,66,pre,5,1784348991.270483,1784348991.480617,1784348991.37555,0.0792639125
1062,66,pre,6,1784348991.480819,1784348991.682466,1784348991.5816426,0.0980325345
1063,66,pre,7,1784348991.682674,1784348991.8927941,1784348991.787734,0.0832857601
1064,66,post,0,1784349010.584406,1784349010.7945468,1784349010.6894765,0.116801157
1065,66,post,1,1784349010.79474,1784349011.004908,1784349010.8998241,0.10607623
1066,66,post,2,1784349011.0051699,1784349011.215308,1784349011.110239,0.110098077
1067,66,post,3,1784349011.215749,1784349011.4196649,1784349011.317707,0.0966919187
1068,66,post,4,1784349011.4198651,1784349011.624256,1784349011.5220604,0.112779309
1069,66,post,5,1784349011.624616,1784349011.8348649,1784349011.7297404,0.0832857601
1070,66,post,6,1784349011.835039,1784349012.038122,1784349011.9365804,0.114119925
1071,66,post,7,1784349012.038354,1784349012.239872,1784349012.139113,0.0873076077
1072,67,pre,0,1784349021.615211,1784349021.81983,1784349021.7175205,0.128866699
1073,67,pre,1,1784349021.8200881,1784349022.030227,1784349021.9251575,0.10607623
1074,67,pre,2,1784349022.030418,1784349022.232471,1784349022.1314445,0.0993731504
1075,67,pre,3,1784349022.232724,1784349022.4429839,1784349022.337854,0.112779309
1076,67,pre,4,1784349022.443187,1784349022.648701,1784349022.545944,0.131547931
1077,67,pre,5,1784349022.648921,1784349022.8590999,1784349022.7540104,0.0940106869
1078,67,pre,6,1784349022.859369,1784349023.0660758,1784349022.9627223,0.140932242
1079,67,pre,7,1784349023.066303,1784349023.276439,1784349023.171371,0.0940106869
1080,67,post,0,1784349041.986589,1784349042.190934,1784349042.0887613,0.112779309
1081,67,post,1,1784349042.191177,1784349042.4013472,1784349042.296262,0.108757461
1082,67,post,2,1784349042.401589,1784349042.6078432,1784349042.504716,0.112779309
1083,67,post,3,1784349042.608116,1784349042.815781,1784349042.7119484,0.116801157
1084,67,post,4,1784349042.816021,1784349043.021385,1784349042.918703,0.130207315
1085,67,post,5,1784349043.021606,1784349043.223244,1784349043.122425,0.0926700711
1086,67,post,6,1784349043.223475,1784349043.4336379,1784349043.3285565,0.128866699
1087,67,post,7,1784349043.433861,1784349043.641112,1784349043.5374866,0.135569778
1088,68,pre,0,1784349070.383073,1784349070.585237,1784349070.4841552,0.123504236
1089,68,pre,1,1784349070.5856159,1784349070.795756,1784349070.690686,0.140932242
1090,68,pre,2,1784349070.795952,1784349071.006101,1784349070.9010265,0.142272858
1091,68,pre,3,1784349071.006304,1784349071.215046,1784349071.1106749,0.130207315
1092,68,pre,4,1784349071.215246,1784349071.423599,1784349071.3194225,0.150316553
1093,68,pre,5,1784349071.423866,1784349071.624523,1784349071.5241945,0.115460541
1094,68,pre,6,1784349071.624725,1784349071.8262038,1784349071.7254643,0.16104148
1095,68,pre,7,1784349071.8264499,1784349072.03181,1784349071.92913,0.126185468
1096,68,post,0,1784349090.747036,1784349090.957189,1784349090.8521125,0.132888547
1097,68,post,1,1784349090.9573681,1784349091.1579661,1784349091.0576673,0.158360248
1098,68,post,2,1784349091.158139,1784349091.368296,1784349091.2632174,0.147635321
1099,68,post,3,1784349091.368497,1784349091.578667,1784349091.4735818,0.144954089
1100,68,post,4,1784349091.578848,1784349091.779551,1784349091.6791995,0.127526083
1101,68,post,5,1784349091.779746,1784349091.983006,1784349091.881376,0.134229163
1102,68,post,6,1784349091.983223,1784349092.191659,1784349092.087441,0.148975937
1103,68,post,7,1784349092.191993,1784349092.402155,1784349092.2970738,0.139591626
1104,69,pre,0,1784349101.840245,1784349102.050379,1784349101.945312,0.157019632
1105,69,pre,1,1784349102.050624,1784349102.256917,1784349102.1537704,0.147635321
1106,69,pre,2,1784349102.2571,1784349102.4672241,1784349102.362162,0.120823004
1107,69,pre,3,1784349102.467442,1784349102.670003,1784349102.5687225,0.114119925
1108,69,pre,4,1784349102.670221,1784349102.873014,1784349102.7716174,0.140932242
1109,69,pre,5,1784349102.873239,1784349103.083379,1784349102.9783092,0.142272858
1110,69,pre,6,1784349103.083603,1784349103.290122,1784349103.1868625,0.136910394
1111,69,pre,7,1784349103.290297,1784349103.500423,1784349103.39536,0.144954089
1112,69,post,0,1784349122.154357,1784349122.361449,1784349122.257903,0.112779309
1113,69,post,1,1784349122.361623,1784349122.571778,1784349122.4667006,0.146294705
1114,69,post,2,1784349122.571977,1784349122.778086,1784349122.6750314,0.123504236
1115,69,post,3,1784349122.778292,1784349122.988447,1784349122.8833694,0.155679016
1116,69,post,4,1784349122.988649,1784349123.1959639,1784349123.0923064,0.151657169
1117,69,post,5,1784349123.196238,1784349123.406374,1784349123.301306,0.1543384
1118,69,post,6,1784349123.40657,1784349123.616692,1784349123.511631,0.158360248
1119,69,post,7,1784349123.616885,1784349123.821058,1784349123.7189715,0.119482388
1120,70,pre,0,1784349197.820715,1784349198.0277529,1784349197.924234,1.31397112
1121,70,pre,1,1784349198.027947,1784349198.238092,1784349198.1330194,1.30190557
1122,70,pre,2,1784349198.238343,1784349198.4407601,1784349198.3395514,1.31397112
1123,70,pre,3,1784349198.440963,1784349198.651089,1784349198.546026,1.31799296
1124,70,pre,4,1784349198.651273,1784349198.853751,1784349198.752512,1.33273974
1125,70,pre,5,1784349198.85393,1784349199.064057,1784349198.9589934,1.30860865
1126,70,pre,6,1784349199.064266,1784349199.271507,1784349199.1678865,1.30056496
1127,70,pre,7,1784349199.271751,1784349199.478192,1784349199.3749714,1.29788373
1128,70,post,0,1784349218.157773,1784349218.3679628,1784349218.262868,1.28179634
1129,70,post,1,1784349218.3682828,1784349218.571359,1784349218.469821,1.2871588
1130,70,post,2,1784349218.5716732,1784349218.772915,1784349218.6722941,1.29520249
1131,70,post,3,1784349218.773164,1784349218.979678,1784349218.876421,1.28179634
1132,70,post,4,1784349218.979902,1784349219.182852,1784349219.081377,1.29654311
1133,70,post,5,1784349219.183051,1784349219.390929,1784349219.2869902,1.28447757
1134,70,post,6,1784349219.3911328,1784349219.601253,1784349219.496193,1.27241202
1135,70,post,7,1784349219.601521,1784349219.80592,1784349219.7037206,1.29520249
1136,71,pre,0,1784349229.190791,1784349229.400948,1784349229.2958694,1.28045572
1137,71,pre,1,1784349229.401175,1784349229.601687,1784349229.501431,1.29654311
1138,71,pre,2,1784349229.601884,1784349229.810675,1784349229.7062793,1.29520249
1139,71,pre,3,1784349229.8108978,1784349230.021067,1784349229.9159822,1.28849942
1140,71,pre,4,1784349230.021295,1784349230.231489,1784349230.126392,1.28313695
1141,71,pre,5,1784349230.231701,1784349230.441362,1784349230.3365314,1.26973079
1142,71,pre,6,1784349230.441555,1784349230.645487,1784349230.543521,1.28179634
1143,71,pre,7,1784349230.645718,1784349230.8466969,1784349230.7462075,1.27107141
1144,71,post,0,1784349249.524083,1784349249.732429,1784349249.6282558,1.28313695
1145,71,post,1,1784349249.7326028,1784349249.934528,1784349249.8335655,1.28179634
1146,71,post,2,1784349249.934844,1784349250.141975,1784349250.0384095,1.25900587
1147,71,post,3,1784349250.142185,1784349250.346845,1784349250.244515,1.27107141
1148,71,post,4,1784349250.347289,1784349250.548347,1784349250.447818,1.26839018
1149,71,post,5,1784349250.548543,1784349250.749514,1784349250.6490285,1.26302771
1150,71,post,6,1784349250.749712,1784349250.9565902,1784349250.853151,1.23755601
